data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000477
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:029, data loss:0.000622
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000443
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:030, data loss:0.000486
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000421
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:031, data loss:0.000510
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000423
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:032, data loss:0.000461
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000474
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:033, data loss:0.000454
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000438
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:034, data loss:0.000564
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000413
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:035, data loss:0.000682
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000428
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:036, data loss:0.000785
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000369
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:037, data loss:0.000771
