data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:035, data loss:0.001219
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000930
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:036, data loss:0.001617
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000888
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:037, data loss:0.001113
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000744
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:038, data loss:0.000556
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000846
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:039, data loss:0.000608
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000790
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:040, data loss:0.001277
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000773
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:041, data loss:0.001200
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000690
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:042, data loss:0.000994
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000751
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:043, data loss:0.000831
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000727
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:044, data loss:0.000858
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000713
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:045, data loss:0.001346
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000662
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:046, data loss:0.000642
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000674
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:047, data loss:0.000444
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000665
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:048, data loss:0.000709
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000623
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:049, data loss:0.000800
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000610
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:050, data loss:0.000759
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000680
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:051, data loss:0.000634
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000651
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:052, data loss:0.001140
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000592
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:053, data loss:0.001035
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000615
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:054, data loss:0.000970
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000565
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:055, data loss:0.000767
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000578
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:056, data loss:0.000668
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000511
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:057, data loss:0.000614
2025-11-11 17:01 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000598
2025-11-11 17:01 - function:valid - INFO - [Valid] epoch:058, data loss:0.000831
